coin,size,entry_price,position_value,unrealized_pnl,leverage,margin_used,timestamp,human_time
WLFI,6069522.0,0.25199,1303126.3734,-226336.45632,3.0,457839.568798,1756120757344,2025-08-25 11:19:17
WLFI,6162705.0,0.25143,1330466.38245,-219023.94831,3.0,471845.909363,1756120944652,2025-08-25 11:22:24
WLFI,6208325.0,0.251174,1345654.44375,-213717.64215,3.0,480443.465835,1756121362394,2025-08-25 11:29:22
WLFI,6253945.0,0.250913,1348725.7787,-220471.8009,3.0,476961.818769,1756121422284,2025-08-25 11:30:22
WLFI,6299974.0,0.250669,1365708.36372,-213503.85482,3.0,487274.859479,1756122199198,2025-08-25 11:43:19
WLFI,6346259.0,0.250414,1377518.97854,-211677.42746,3.0,492426.653596,1756122679751,2025-08-25 11:51:19
WLFI,6392310.0,0.250171,1386300.2697,-212874.72546,3.0,494910.217949,1756123634331,2025-08-25 12:07:14
WLFI,6484884.0,0.249689,1402031.9208,-217174.14753,3.0,497907.446673,1756137619838,2025-08-25 16:00:19
WLFI,6529979.0,0.249495,1448153.44283,-181045.46029,3.0,537373.038952,1756151102490,2025-08-25 19:45:02
WLFI,6616876.0,0.249246,1525653.09932,-123577.4691,3.0,600277.827931,1756171027731,2025-08-26 01:17:07
WLFI,6660519.0,0.249102,1518931.35795,-140217.59019,3.0,586941.155457,1756171205457,2025-08-26 01:20:05
WLFI,6420423.0,0.249102,1581478.59336,-17861.94858,3.0,682983.613287,1756174084640,2025-08-26 02:08:04
WLFI,6099402.0,0.249102,1515030.46278,-4343.089427,3.0,661457.458503,1756174145520,2025-08-26 02:09:05
WLFI,5429843.0,0.249102,1358546.7186,5961.687015,3.0,598668.659563,1756174205255,2025-08-26 02:10:05
WLFI,5158351.0,0.249102,1285615.81973,660.002363,3.0,563729.290829,1756174562422,2025-08-26 02:16:02
WLFI,3681955.0,0.249102,927042.6299,9860.085239,3.0,411757.085945,1756174625849,2025-08-26 02:17:05
WLFI,3448773.0,0.249102,867469.87269,8373.44266,3.0,384815.85051,1756174745900,2025-08-26 02:19:05
WLFI,2910595.0,0.249102,735158.0851,10122.899036,3.0,327813.980237,1756174806732,2025-08-26 02:20:06
WLFI,2595413.0,0.249102,658819.63592,12296.932714,3.0,295583.229063,1756174866304,2025-08-26 02:21:06
WLFI,1555239.0,0.249102,397052.5167,9639.290994,3.0,179383.688361,1756174925393,2025-08-26 02:22:05
WLFI,1482227.0,0.249102,376722.81432,7497.02761,3.0,169271.981529,1756174985099,2025-08-26 02:23:05
WLFI,1467405.0,0.249102,369551.2752,4017.6791,3.0,164173.918188,1756175045852,2025-08-26 02:24:05
WLFI,1548634.0,0.248898,381645.36296,-3807.64118,3.0,162983.022354,1756175285960,2025-08-26 02:28:05
WLFI,1671266.0,0.248475,407571.63942,-7696.84708,3.0,169024.260395,1756175346452,2025-08-26 02:29:06
WLFI,1712296.0,0.248353,417166.67448,-8087.26667,3.0,171959.629617,1756175405994,2025-08-26 02:30:05
WLFI,1753341.0,0.248242,429831.54615,-5422.20525,3.0,177956.857939,1756175467656,2025-08-26 02:31:07
WLFI,1694645.0,0.248242,423932.3932,3249.483521,3.0,180489.113389,1756177027658,2025-08-26 02:57:07
WLFI,1609913.0,0.248242,404265.25343,4616.427177,3.0,172993.362998,1756177147432,2025-08-26 02:59:07
WLFI,1458757.0,0.248242,368890.47016,6764.987087,3.0,159200.12814,1756177265541,2025-08-26 03:01:05
WLFI,1417224.0,0.248242,359946.55152,8131.324168,3.0,156226.034876,1756177327151,2025-08-26 03:02:07
WLFI,1334477.0,0.248242,338797.02076,7523.11548,3.0,146970.336576,1756177387549,2025-08-26 03:03:07
WLFI,1216213.0,0.248242,310389.71973,8473.965358,3.0,135562.066734,1756177447080,2025-08-26 03:04:07
WLFI,1131079.0,0.248242,286536.24307,5754.365609,3.0,123943.179563,1756177742425,2025-08-26 03:09:02
WLFI,1055147.0,0.248242,266635.6469,4703.31887,3.0,114957.18149,1756177867610,2025-08-26 03:11:07
WLFI,938797.0,0.248242,238538.92973,5489.616455,3.0,103584.911203,1756177926213,2025-08-26 03:12:06
WLFI,40577.0,0.247327,10035.90941,0.09685,3.0,3363.964026,1756205468351,2025-08-26 10:51:08
WLFI,81393.0,0.24616,19947.79644,-87.93612,3.0,6608.10534,1756208831060,2025-08-26 11:47:11
WLFI,122460.0,0.245268,29915.7534,-119.79366,3.0,9909.159307,1756209066567,2025-08-26 11:51:06
WLFI,163919.0,0.244239,39712.65613,-322.80173,3.0,13039.094843,1756209130947,2025-08-26 11:52:10
WLFI,205550.0,0.243421,49397.776,-637.44806,3.0,16056.839441,1756209797216,2025-08-26 12:03:17
WLFI,247216.0,0.242803,59235.42576,-789.54799,3.0,19232.266337,1756209905204,2025-08-26 12:05:05
WLFI,288882.0,0.242394,69453.01044,-570.28831,3.0,22783.091431,1756210027511,2025-08-26 12:07:07
WLFI,295333.0,0.242315,70596.40032,-967.26821,3.0,22899.512672,1756213026557,2025-08-26 12:57:06
WLFI,297234.0,0.242292,71208.34938,-809.23993,3.0,23208.831537,1756213082366,2025-08-26 12:58:02
WLFI,330761.0,0.241936,79180.87579,-842.29058,3.0,25844.018376,1756213145541,2025-08-26 12:59:05
WLFI,372866.0,0.241435,89014.30018,-1008.80369,3.0,29010.167356,1756216205574,2025-08-26 13:50:05
WLFI,414824.0,0.241145,98777.89088,-1255.11242,3.0,32115.1089,1756221241264,2025-08-26 15:14:01
WLFI,125942.0,0.241145,31488.01884,1117.653336,3.0,11249.289807,1756227840460,2025-08-26 17:04:00
WLFI,1.0,0.241145,0.25123,0.010085,3.0,0.090502,1756228259664,2025-08-26 17:10:59
WLFI,1.0,0.241145,0.29813,0.056985,3.0,0.135663,1756319037625,2025-08-27 18:23:57
WLFI,32842.0,0.30452,9948.82706,-52.23467,3.0,3285.921197,1756724318553,2025-09-01 10:58:38
WLFI,131787.0,0.303692,40056.65865,33.99259,3.0,13388.803231,1756724356506,2025-09-01 10:59:16
WLFI,231603.0,0.302612,69839.88465,-246.05005,3.0,23138.523249,1756724481276,2025-09-01 11:01:21
WLFI,264938.0,0.302459,79597.97272,-535.0007,3.0,26217.120356,1756724516394,2025-09-01 11:01:56
WLFI,298378.0,0.302136,89277.68138,-873.21497,3.0,29217.590914,1756724588723,2025-09-01 11:03:08
WLFI,365274.0,0.301599,109078.12188,-1088.38919,3.0,35700.984419,1756724624528,2025-09-01 11:03:44
WLFI,538287.0,0.297174,153707.85285,-6257.29026,3.0,47137.556151,1756724793964,2025-09-01 11:06:33
WLFI,643025.0,0.295426,184194.51125,-5772.34843,3.0,57632.367101,1756724809014,2025-09-01 11:06:49
WLFI,712692.0,0.294606,205718.5458,-4245.50395,3.0,65838.123092,1756724827933,2025-09-01 11:07:07
WLFI,747384.0,0.294393,216741.36,-3283.31975,3.0,70182.323722,1756724846930,2025-09-01 11:07:26
WLFI,815917.0,0.294185,238908.65677,-1122.44859,3.0,79006.601684,1756725272659,2025-09-01 11:14:32
WLFI,885001.0,0.293726,254296.18734,-5651.83148,3.0,81120.471245,1756725386069,2025-09-01 11:16:26
WLFI,919723.0,0.293585,266967.99521,-3048.96137,3.0,87106.038466,1756725404937,2025-09-01 11:16:44
WLFI,788873.0,0.293585,233388.07705,1786.729049,3.0,79114.074128,1756725942018,2025-09-01 11:25:42
WLFI,776955.0,0.293585,230483.70075,2381.299812,3.0,78540.286097,1756726038079,2025-09-01 11:27:18
WLFI,275410.0,0.293585,81708.6388,852.370109,3.0,27846.587997,1756726076477,2025-09-01 11:27:56
WLFI,309774.0,0.293298,90423.0306,-433.162091,3.0,29894.0038,1756726333008,2025-09-01 11:32:13
WLFI,344197.0,0.293018,99848.10773,-1007.966461,3.0,32652.133269,1756726468180,2025-09-01 11:34:28
WLFI,378679.0,0.292743,109248.8915,-1606.962691,3.0,35386.037047,1756726487440,2025-09-01 11:34:47
WLFI,449018.0,0.290906,125545.4328,-5076.982901,3.0,38499.533705,1756726564008,2025-09-01 11:36:04
WLFI,591705.0,0.288397,165860.82855,-4785.571031,3.0,52167.206014,1756726583971,2025-09-01 11:36:23
WLFI,627379.0,0.28802,177215.74613,-3482.315351,3.0,56830.534653,1756726603477,2025-09-01 11:36:43
WLFI,662780.0,0.287695,186678.6148,-4000.220751,3.0,59636.859139,1756726622058,2025-09-01 11:37:02
WLFI,698453.0,0.287271,195098.87649,-5546.810051,3.0,61409.862454,1756726641686,2025-09-01 11:37:21
WLFI,806304.0,0.285742,223241.38848,-7154.166761,3.0,69726.456038,1756726664048,2025-09-01 11:37:44
WLFI,842860.0,0.285357,228246.488,-12270.326961,3.0,67981.560045,1756726680837,2025-09-01 11:38:00
WLFI,1200949.0,0.285154,348095.06765,5639.081909,3.0,141080.043738,1756728088617,2025-09-01 12:01:28
WLFI,561749.0,0.285154,165710.33751,5525.094424,3.0,68873.766572,1756728308850,2025-09-01 12:05:08
WLFI,1.0,0.285154,0.3057,0.020546,3.0,0.133293,1756728345750,2025-09-01 12:05:45
WLFI,34525.0,0.290585,9983.249,-49.203554,3.0,3313.783509,1756729173161,2025-09-01 12:19:33
WLFI,76072.0,0.263929,19992.48232,-85.13711,3.0,6650.13726,1756735900792,2025-09-01 14:11:40
WLFI,114024.0,0.265183,30430.72512,193.47835,3.0,10348.397924,1756735938841,2025-09-01 14:12:18
WLFI,190964.0,0.263396,49769.03768,-530.19796,3.0,16344.514269,1756736332106,2025-09-01 14:18:52
WLFI,229719.0,0.262471,59182.50597,-1112.18924,3.0,19093.816019,1756736768454,2025-09-01 14:26:08
WLFI,268644.0,0.261667,69847.44,-447.84408,3.0,23094.94439,1756736888480,2025-09-01 14:28:08
WLFI,307456.0,0.26115,78850.16576,-1442.22527,3.0,25434.831732,1756737080798,2025-09-01 14:31:20
WLFI,346903.0,0.26028,87971.13177,-2321.07376,3.0,27888.894749,1756737134506,2025-09-01 14:32:14
WLFI,426031.0,0.258882,107287.38673,-3004.4013,3.0,33871.374726,1756737153628,2025-09-01 14:32:33
WLFI,466135.0,0.258145,116477.8138,-3852.6966,3.0,36386.855181,1756737275198,2025-09-01 14:34:35
WLFI,20965.0,0.258145,5541.4688,129.454792,3.0,1938.811353,1756737859048,2025-09-01 14:44:19
WLFI,1.0,0.258145,0.26439,0.006245,3.0,0.09253,1756737877625,2025-09-01 14:44:37
WLFI,47333.0,0.211821,10014.71614,-11.418745,3.0,3335.500487,1756758314102,2025-09-01 20:25:14
WLFI,94952.0,0.210907,19954.1628,-71.962085,3.0,6607.92716,1756758722981,2025-09-01 20:32:02
AVAX,3824.23,26.1488,100053.32949,53.96795,10.0,10005.332949,1755953179674,2025-08-23 12:46:19
AVAX,1923.41,26.1488,50347.18016,52.147708,10.0,5034.718016,1755953297083,2025-08-23 12:48:17
AVAX,0.01,26.1488,0.26167,0.000182,10.0,0.026167,1755953452866,2025-08-23 12:50:52
PUMP,1238333.0,0.003192,3951.520603,-1.238333,5.0,790.30412,1756384149926,2025-08-28 12:29:09
PUMP,1249274.0,0.003192,3988.931882,1.249274,5.0,797.786376,1756384169611,2025-08-28 12:29:29
PUMP,1260222.0,0.003192,4025.149068,2.520444,5.0,805.029813,1756384191179,2025-08-28 12:29:51
PUMP,1583274.0,0.003192,5053.810608,0.0,5.0,1010.762121,1756384275481,2025-08-28 12:31:15
PUMP,4190005.0,0.003192,13387.065975,12.570015,5.0,2677.413195,1756384290375,2025-08-28 12:31:30
PUMP,31328320.0,0.003192,100093.9824,93.98496,5.0,20018.79648,1756388960924,2025-08-28 13:49:20
PUMP,50104113.0,0.003187,159531.495792,-175.523388,5.0,31906.299158,1756389055555,2025-08-28 13:50:55
PUMP,62774860.0,0.003185,199561.27994,-438.7147,5.0,39912.255988,1756389115661,2025-08-28 13:51:55
PUMP,69024221.0,0.003184,218875.804791,-903.417414,5.0,43775.160958,1756395841841,2025-08-28 15:44:01
PUMP,94370436.0,0.003178,298116.207324,-1883.785356,5.0,59623.241464,1756396205055,2025-08-28 15:50:05
PUMP,189830767.0,0.00316,596068.60838,-3968.66898,5.0,119213.721676,1756396461030,2025-08-28 15:54:21
PUMP,210194203.0,0.003159,662321.933653,-1860.167107,5.0,132464.38673,1756400164167,2025-08-28 16:56:04
PUMP,210217207.0,0.003159,662394.419257,-1860.144103,5.0,132478.883851,1756400212071,2025-08-28 16:56:52
PUMP,210263197.0,0.003159,662329.07055,-2070.36131,5.0,132465.81411,1756400250560,2025-08-28 16:57:30
PUMP,221576798.0,0.003159,696637.452912,-3399.822098,5.0,139327.490582,1756400292713,2025-08-28 16:58:12
PUMP,253423931.0,0.003157,796004.567271,-4122.618772,5.0,159200.913454,1756400587516,2025-08-28 17:03:07
PUMP,285423931.0,0.003153,891378.936513,-8723.216801,5.0,178275.787302,1756401071487,2025-08-28 17:11:11
PUMP,263059426.0,0.003153,899137.118068,69562.824973,5.0,179827.423613,1756420067012,2025-08-28 22:27:47
PUMP,160777711.0,0.003153,551306.771019,44284.24018,5.0,110261.354203,1756420093310,2025-08-28 22:28:13
PUMP,95711541.0,0.003153,326567.777892,24735.468922,5.0,65313.555578,1756420108199,2025-08-28 22:28:28
PUMP,85348516.0,0.003153,292318.6673,23166.803459,5.0,58463.73346,1756420154178,2025-08-28 22:29:14
PUMP,1.0,0.003153,0.003431,0.000278,5.0,0.000686,1756420168970,2025-08-28 22:29:28
PUMP,3653026.0,0.003298,12051.332774,0.000146,5.0,2410.266554,1756644103920,2025-08-31 12:41:43
PUMP,11554001.0,0.003298,38139.757301,23.108148,5.0,7627.95146,1756644139851,2025-08-31 12:42:19
PUMP,15733531.0,0.003298,51920.6523,15.733677,5.0,10384.13046,1756644174568,2025-08-31 12:42:54
PUMP,16575689.0,0.003298,54749.500767,66.302902,5.0,10949.900153,1756644213206,2025-08-31 12:43:33
PUMP,17569339.0,0.003298,57978.8187,17.569485,5.0,11595.76374,1756644395302,2025-08-31 12:46:35
PUMP,24233477.0,0.003298,79970.4741,24.233623,5.0,15994.09482,1756644431248,2025-08-31 12:47:11
PUMP,28751382.0,0.003298,95138.323038,287.513966,5.0,19027.664607,1756644467258,2025-08-31 12:47:47
PUMP,49375181.0,0.003303,163382.473929,267.094184,5.0,32676.494785,1756661115702,2025-08-31 17:25:15
PUMP,58962862.0,0.003304,195108.110358,257.506503,5.0,39021.622071,1756661150721,2025-08-31 17:25:50
PUMP,55230411.0,0.003304,188004.319044,5488.094946,5.0,37600.863808,1756678101731,2025-08-31 22:08:21
PUMP,7071170.0,0.003304,24006.62215,639.002314,5.0,4801.32443,1756678247188,2025-08-31 22:10:47
PUMP,2863120.0,0.003304,9760.37608,298.816017,5.0,1952.075216,1756678795383,2025-08-31 22:19:55
PUMP,3.0,0.003304,0.010257,0.000344,5.0,0.002051,1756678814818,2025-08-31 22:20:14
PUMP,1640439.0,0.0049,8038.1511,0.0,5.0,1607.63022,1757400849706,2025-09-09 06:54:09
PUMP,3307506.0,0.0049,16203.471894,-3.307506,5.0,3240.694378,1757400854525,2025-09-09 06:54:14
PUMP,4407200.0,0.0049,21595.28,0.0,5.0,4319.056,1757401094607,2025-09-09 06:58:14
PUMP,6930043.0,0.0049,33950.280657,-6.930043,5.0,6790.056131,1757401099638,2025-09-09 06:58:19
PUMP,16684303.0,0.0049,81769.769003,16.684303,5.0,16353.9538,1757401120072,2025-09-09 06:58:40
PUMP,20408163.0,0.0049,100020.406863,20.408163,5.0,20004.081372,1757401124288,2025-09-09 06:58:44
PUMP,23357449.0,0.004877,110363.946525,-3571.428525,5.0,22072.789305,1757421261026,2025-09-09 12:34:21
PUMP,41572184.0,0.00481,196303.852848,-3696.145077,5.0,39260.770569,1757421268029,2025-09-09 12:34:28
PUMP,48510131.0,0.004795,227852.085307,-4756.263518,5.0,45570.417061,1757421714146,2025-09-09 12:41:54
PUMP,62848779.0,0.004773,295012.168626,-4987.825799,5.0,59002.433725,1757421719038,2025-09-09 12:41:59
PUMP,84262055.0,0.004747,393588.058905,-6411.93444,5.0,78717.611781,1757430558310,2025-09-09 15:09:18
PUMP,94042309.0,0.004736,437390.779159,-8087.395286,5.0,87478.155831,1757430693425,2025-09-09 15:11:33
PUMP,95350947.0,0.004735,443572.605444,-7990.735701,5.0,88714.521088,1757430698410,2025-09-09 15:11:38
PUMP,97469791.0,0.004733,453331.997941,-8083.967804,5.0,90666.399588,1757430708459,2025-09-09 15:11:48
PUMP,97677981.0,0.004733,454202.61165,-8181.437595,5.0,90840.52233,1757430718883,2025-09-09 15:11:58
PUMP,98537559.0,0.004733,458199.64935,-8181.437595,5.0,91639.92987,1757430728992,2025-09-09 15:12:08
PUMP,98923057.0,0.004732,459893.291993,-8280.360652,5.0,91978.658398,1757430733636,2025-09-09 15:12:13
PUMP,98998868.0,0.004732,460245.737332,-8280.436463,5.0,92049.147466,1757430738459,2025-09-09 15:12:18
PUMP,105767431.0,0.004727,491712.786719,-8287.205026,5.0,98342.557343,1757430743975,2025-09-09 15:12:23
PUMP,106779455.0,0.004726,493534.64101,-11140.901615,5.0,98706.928202,1757431340202,2025-09-09 15:22:20
PUMP,113899851.0,0.004719,526559.011173,-11012.760972,5.0,105311.802234,1757431345079,2025-09-09 15:22:25
PUMP,121543817.0,0.004713,561775.522174,-11111.372891,5.0,112355.104434,1757432665205,2025-09-09 15:44:25
PUMP,138386412.0,0.004701,639483.609852,-11104.365083,5.0,127896.72197,1757432942503,2025-09-09 15:49:02
PUMP,138013412.0,0.004701,652251.385112,3416.973343,5.0,130450.277022,1757434316782,2025-09-09 16:11:56
PUMP,138006455.0,0.004701,652080.499875,3278.794645,5.0,130416.099975,1757434325862,2025-09-09 16:12:05
PUMP,135069376.0,0.004701,638743.079104,3749.292234,5.0,127748.61582,1757434330637,2025-09-09 16:12:10
PUMP,2.0,0.004701,0.009458,5.6e-05,5.0,0.001891,1757434335403,2025-09-09 16:12:15
PUMP,11417767.0,0.00466,53218.211987,11.417767,5.0,10643.642397,1757439372623,2025-09-09 17:36:12
PUMP,11906010.0,0.00466,55458.19458,-23.81202,5.0,11091.638916,1757439377800,2025-09-09 17:36:17
PUMP,12105749.0,0.00466,56412.79034,0.0,5.0,11282.558068,1757439432979,2025-09-09 17:37:12
PUMP,12155239.0,0.00466,56655.568979,12.155239,5.0,11331.113795,1757439437682,2025-09-09 17:37:17
PUMP,12363429.0,0.00466,57601.215711,-12.363429,5.0,11520.243142,1757439479666,2025-09-09 17:37:59
PUMP,17755832.0,0.00466,82706.665456,-35.511664,5.0,16541.333091,1757439489994,2025-09-09 17:38:09
PUMP,19707683.0,0.00466,91837.80278,0.0,5.0,18367.560556,1757439532736,2025-09-09 17:38:52
PUMP,20990605.0,0.00466,97816.2193,0.0,5.0,19563.24386,1757439536710,2025-09-09 17:38:56
PUMP,21459227.0,0.00466,99978.538593,-21.459227,5.0,19995.707718,1757439541561,2025-09-09 17:39:01
PUMP,22154917.0,0.004659,103042.518967,-192.437353,5.0,20608.503793,1757440005261,2025-09-09 17:46:45
PUMP,22363107.0,0.004659,104033.173764,-169.866056,5.0,20806.634752,1757440048147,2025-09-09 17:47:28
PUMP,22513060.0,0.004659,104753.26818,-147.05309,5.0,20950.653636,1757440089150,2025-09-09 17:48:09
PUMP,22726700.0,0.004659,105656.4283,-237.31897,5.0,21131.28566,1757440200196,2025-09-09 17:50:00
PUMP,22802511.0,0.004659,106031.67615,-214.59227,5.0,21206.33523,1757440214590,2025-09-09 17:50:14
PUMP,23010701.0,0.004659,106976.748949,-237.602971,5.0,21395.349789,1757440228530,2025-09-09 17:50:28
PUMP,23218171.0,0.004659,107918.058808,-261.028612,5.0,21583.611761,1757440233109,2025-09-09 17:50:33
PUMP,23426361.0,0.004659,108909.152289,-238.018631,5.0,21781.830457,1757440260904,2025-09-09 17:51:00
PUMP,23637821.0,0.004659,109892.229829,-238.230091,5.0,21978.445965,1757440265573,2025-09-09 17:51:05
PUMP,23718629.0,0.004659,110267.906221,-238.310899,5.0,22053.581244,1757440274823,2025-09-09 17:51:14
PUMP,23728627.0,0.004659,110338.11555,-214.59227,5.0,22067.62311,1757440284387,2025-09-09 17:51:24
PUMP,23941815.0,0.004658,111329.43975,-214.59227,5.0,22265.88795,1757440288779,2025-09-09 17:51:28
PUMP,24149285.0,0.004658,112270.025965,-238.741555,5.0,22454.005193,1757440293762,2025-09-09 17:51:33
PUMP,24154278.0,0.004658,112317.3927,-214.59227,5.0,22463.47854,1757440302792,2025-09-09 17:51:42
PUMP,24161112.0,0.004658,112373.331912,-190.431158,5.0,22474.666382,1757440312022,2025-09-09 17:51:52
PUMP,24169101.0,0.004658,112386.31965,-214.59227,5.0,22477.26393,1757440344683,2025-09-09 17:52:24
PUMP,24377291.0,0.004658,113378.780441,-190.214979,5.0,22675.756088,1757440349240,2025-09-09 17:52:29
PUMP,24584761.0,0.004658,114343.723411,-190.007509,5.0,22868.744682,1757440353848,2025-09-09 17:52:33
PUMP,24795982.0,0.004658,115276.520318,-239.388252,5.0,23055.304063,1757440381706,2025-09-09 17:53:01
PUMP,25003452.0,0.004658,116316.058704,-164.585366,5.0,23263.21174,1757440386361,2025-09-09 17:53:06
PUMP,25058415.0,0.004658,116496.571335,-239.650685,5.0,23299.314267,1757440400703,2025-09-09 17:53:20
PUMP,25413301.0,0.004658,118146.436349,-240.005571,5.0,23629.287269,1757440404979,2025-09-09 17:53:24
PUMP,25621491.0,0.004658,119114.311659,-240.213761,5.0,23822.862331,1757440409626,2025-09-09 17:53:29
PUMP,25828961.0,0.004658,120078.839689,-240.421231,5.0,24015.767937,1757440414861,2025-09-09 17:53:34
PUMP,26597551.0,0.004658,123652.014599,-241.189821,5.0,24730.402919,1757440424626,2025-09-09 17:53:44
PUMP,26602766.0,0.004658,123676.259134,-241.195036,5.0,24735.251826,1757440432634,2025-09-09 17:53:52
PUMP,26948978.0,0.004657,125258.849744,-268.490226,5.0,25051.769948,1757440437443,2025-09-09 17:53:57
PUMP,27364638.0,0.004657,127218.202062,-241.956908,5.0,25443.640412,1757440442832,2025-09-09 17:54:02
PUMP,27440449.0,0.004657,127543.206952,-269.473168,5.0,25508.64139,1757440456487,2025-09-09 17:54:16
PUMP,27837257.0,0.004657,129415.407793,-242.429527,5.0,25883.081558,1757440461535,2025-09-09 17:54:21
PUMP,28624692.0,0.004657,133047.568416,-271.841654,5.0,26609.513683,1757440465832,2025-09-09 17:54:25
PUMP,33276014.0,0.004656,154666.913072,-281.144298,5.0,30933.382614,1757440470018,2025-09-09 17:54:30
PUMP,37858307.0,0.004655,175965.410936,-290.308884,5.0,35193.082187,1757440479464,2025-09-09 17:54:39
PUMP,38106508.0,0.004655,177119.049184,-290.805286,5.0,35423.809836,1757440484067,2025-09-09 17:54:44
PUMP,38110551.0,0.004655,177175.951599,-252.702821,5.0,35435.190319,1757440488495,2025-09-09 17:54:48
PUMP,38118633.0,0.004655,177213.524817,-252.710903,5.0,35442.704963,1757440493281,2025-09-09 17:54:53
PUMP,38672048.0,0.004655,179786.351152,-253.264318,5.0,35957.27023,1757440497800,2025-09-09 17:54:57
PUMP,42964603.0,0.004654,199613.545538,-386.450682,5.0,39922.709107,1757440507448,2025-09-09 17:55:07
PUMP,40740851.0,0.004654,195393.121396,5744.678799,5.0,39078.624279,1757445950600,2025-09-09 19:25:50
PUMP,40315411.0,0.004654,192989.872457,5321.850776,5.0,38597.974491,1757446005941,2025-09-09 19:26:45
PUMP,39315411.0,0.004654,188242.187868,5229.160817,5.0,37648.437573,1757446010764,2025-09-09 19:26:50
PUMP,39026395.0,0.004654,186780.32647,5112.667347,5.0,37356.065294,1757446024584,2025-09-09 19:27:04
PUMP,38235213.0,0.004654,182955.494205,4970.783043,5.0,36591.098841,1757446033815,2025-09-09 19:27:13
PUMP,37444034.0,0.004654,179244.590758,4942.813592,5.0,35848.918151,1757446038389,2025-09-09 19:27:18
PUMP,32622981.0,0.004654,156133.587066,4273.785723,5.0,31226.717413,1757446075164,2025-09-09 19:27:55
PUMP,16802369.0,0.004654,80483.34751,2268.410074,5.0,16096.669502,1757446088922,2025-09-09 19:28:08
PUMP,16489151.0,0.004654,78950.054988,2193.14566,5.0,15790.010997,1757446093122,2025-09-09 19:28:13
PUMP,15580061.0,0.004654,74612.912129,2087.811868,5.0,14922.582425,1757446213790,2025-09-09 19:30:13
PUMP,15571174.0,0.004654,74570.352286,2086.620963,5.0,14914.070457,1757446228163,2025-09-09 19:30:28
PUMP,14568428.0,0.004654,69782.77012,1966.816047,5.0,13956.554024,1757446232489,2025-09-09 19:30:32
PUMP,2.0,0.004654,0.00958,0.000271,5.0,0.001916,1757446237481,2025-09-09 19:30:37
PUMP,-13424618.0,0.007449,100093.951808,-89.666605,5.0,20018.790361,1757801537831,2025-09-13 22:12:17
PUMP,-13627407.0,0.007449,101510.554743,4.305721,5.0,20302.110948,1757801567304,2025-09-13 22:12:47
PUMP,-26849238.0,0.007449,200322.164718,-317.885135,5.0,40064.432943,1757801572317,2025-09-13 22:12:52
PUMP,-40200372.0,0.007462,301100.78628,-1096.513037,5.0,60220.157256,1757801842376,2025-09-13 22:17:22
PUMP,-39970066.0,0.007462,292301.092658,5984.470514,5.0,58460.218531,1757802852533,2025-09-13 22:34:12
PUMP,-22970066.0,0.007462,167681.4818,3737.776624,5.0,33536.29636,1757802862416,2025-09-13 22:34:22
PUMP,-21980924.0,0.007462,160372.821504,3664.743365,5.0,32074.5643,1757803187668,2025-09-13 22:39:47
PUMP,-21601546.0,0.007462,157518.473432,3687.898202,5.0,31503.694686,1757803192289,2025-09-13 22:39:52
PUMP,-13071895.0,0.00765,99921.56538,78.43137,5.0,19984.313076,1757811777859,2025-09-14 01:02:57
PUMP,-25237345.0,0.007924,207425.738555,-7425.742805,5.0,41485.147711,1757846854248,2025-09-14 10:47:34
PUMP,-1.0,0.007924,0.007741,0.000183,5.0,0.001548,1757854393458,2025-09-14 12:53:13
PUMP,-12484395.0,0.00801,100012.488345,-11.642986,5.0,20002.497669,1757860558354,2025-09-14 14:35:58
PUMP,-16558708.0,0.008032,134108.976092,-1105.32621,5.0,26821.795218,1757863308963,2025-09-14 15:21:48
PUMP,-24830074.0,0.008054,201297.409918,-1295.695436,5.0,40259.481983,1757863313869,2025-09-14 15:21:53
PUMP,-26947975.0,0.008062,219437.360425,-2174.752793,5.0,43887.472085,1757863408874,2025-09-14 15:23:28
PUMP,-37100012.0,0.008086,301548.897536,-1547.188354,5.0,60309.779507,1757863474070,2025-09-14 15:24:34
PUMP,-37950345.0,0.008088,309485.063475,-2540.06701,5.0,61897.012695,1757863704921,2025-09-14 15:28:24
PUMP,-42060509.0,0.008095,343129.632422,-2625.146897,5.0,68625.926484,1757863709644,2025-09-14 15:28:29
PUMP,-42073052.0,0.008095,343358.177372,-2751.278252,5.0,68671.635474,1757863719855,2025-09-14 15:28:39
PUMP,-42076465.0,0.008095,343470.183795,-2835.41753,5.0,68694.036759,1757863724381,2025-09-14 15:28:44
PUMP,-49347409.0,0.008105,402674.85744,-2672.833415,5.0,80534.971488,1757863739358,2025-09-14 15:28:59
PUMP,-61579824.0,0.008119,502368.204192,-2366.187542,5.0,100473.640838,1757864294681,2025-09-14 15:38:14
PUMP,-73760091.0,0.008134,605422.826928,-5420.818208,5.0,121084.565385,1757864324281,2025-09-14 15:38:44
PUMP,-85940358.0,0.008145,705140.63739,-5138.6366,5.0,141028.127478,1757864454157,2025-09-14 15:40:54
PUMP,-98105808.0,0.008154,804860.048832,-4858.049042,5.0,160972.009766,1757864769444,2025-09-14 15:46:09
PUMP,-99282870.0,0.008155,820076.5062,-10350.935811,5.0,164015.30124,1757864834421,2025-09-14 15:47:14
PUMP,-102192936.0,0.008158,844011.458424,-10248.742875,5.0,168802.291684,1757864839464,2025-09-14 15:47:19
